,Business ID,Name,Address,Rating,Price
17,Xl-zlT0NLLiKhym88em22w,Adda Indian Canteen,"31-31 Thomson Ave, Long Island City, NY 11101",4.0,$$
18,eTzH9lmkmouNlmuJ77i8Ow,Angaar,"283 Columbus Ave, New York, NY 10023",4.5,$$
19,3dZsX3mqbVsLEXPwMYKPsw,Zaika New York,"230 E 44th St, New York, NY 10017",4.5,$$
20,lP8uDU4oNEkPD8-Ik-PvQQ,Awadh,"2588 Broadway, New York, NY 10025",3.5,$$
21,FvnExtQHPfz_crDCBTQ1iQ,Mint Masala,"95 Macdougal St, New York, NY 10012",4.0,$$
22,ut-560tVcs2g-ZU0Y_qqHQ,Saar Indian Bistro,"241 W 51st St, New York, NY 10019",4.5,$$
23,3uEkZEAp7biQEtt0S7W1Vg,Vatan Indian Vegetarian,"409 3rd Ave, New York, NY 10016",4.0,$$$
24,ZikqL-flwV2XYlKtL2UfmA,Rangoli Exquisite Indian Cuisine,"1393 A 2nd Ave, New York, NY 10021",4.5,$$
25,FXDMFBM-rV2s5MHzA33d2g,Bombay Grill House,"764 9th Ave, New York, NY 10019",4.0,$$
26,QqrEF8_ZQCGi63cL10J5oA,Chola,"232 E 58th St, New York, NY 10022",4.0,$$
27,yKQZqmCbk3EkGC5ajHgEGg,Amma,"246 E 51st St, New York, NY 10022",4.0,$$$
28,7USPKYeaAfxl0Ch9j_1l7A,Moti Mahal Delux,"1149 1st Ave, New York, NY 10065",4.0,$$
29,WWpOWqOgS9ClYvxYVzR0lg,Tikka Indian Grill,"185 Grand St, Brooklyn, NY 11211",4.0,$$
30,wm10mMj_41_-l_gRhRH3TA,deep indian kitchen - indikitch,"940 8th Ave, New York, NY 10019",4.0,$$
31,Na55QhymZh3cje8Ac2vCvg,Nimbooda,"664 Washington Ave, Brooklyn, NY 11238",4.0,$$
32,ZqOxAKVZEZTa4XS4zthp3Q,Bombay Grill,"1176 Bedford Ave, Brooklyn, NY 11216",4.5,$$
33,XKy4Cy4uNgO7rxhH4yFJQQ,Mughlai Indian Cuisine,"329 3rd Ave, New York, NY 10010",4.0,$$
34,cJfbydHniqWsGL2VHVDHEg,Bombay Grill,"8716 3rd Ave, Brooklyn, NY 11209",4.0,$$
35,Nt7vyXyaxnyXpP4NNgrSvw,Joy Indian Restaurant,"301 Flatbush Ave, Brooklyn, NY 11217",3.5,$$
36,YDtIHtfvWd4W36wq6UAjoA,Kitchen Grill Indian Restaurant,"914A Fulton St, Brooklyn, NY 11238",4.5,$$
37,gsZUN1Vtpd3P7rdvANbrmg,Indian Kitchen,"739 Grand St, Williamsburg, NY 11211",4.0,$$
38,DZE4ThXa7d0kSXnR3Hb-kg,Junoon,"27 W 24th St, New York, NY 10010",3.5,$$$
39,zVLG_O3AQnvQ53PSJ5mTMA,Om Restaurant,"1593 2nd Ave, New York, NY 10028",4.0,$$
40,sCHiXF4mZcsiY8_cBHNiqw,deep indian kitchen - indikitch,"25 W 23rd St, New York, NY 10010",4.0,$$
41,BPyt7S9TdcR1u571iacg7g,The Kati Roll Company,"49 W 39th St, New York, NY 10018",3.5,$
42,zGa3GrjdAQLm2l40SPD8CA,Garam Masala,"1819 Palmetto St, Ridgewood, NY 11385",4.5,
43,rn6SmSqAYx2kLFIAxytMMQ,Kajitsu,"125 E 39th St, New York, NY 10016",4.0,$$$$
44,jf3JRaxUYU93x8LFU-8gkA,GupShup,"115 E18th St, New York, NY 10003",4.0,$$$
45,EKY8DwZVWpkgv6IWrepbWg,Namaste,"195 5th Ave, Brooklyn, NY 11217",4.0,$$
46,m9Q9x-Hcxp24gZCaTTJY-A,Sahib,"104 Lexington Ave, New York, NY 10016",4.0,$$
47,WSesw7dMYKmF3XHqD0K0WQ,Asya Indian Restaurant,"46 Henry St, Brooklyn, NY 11201",3.5,$$
48,1KGvtMU7VBcdlvxo2brdQg,Clove Indian Restaurant & Bar,"1592 Amsterdam Ave, New York, NY 10031",4.0,$$
49,iXrKGRzIZK0pp31mO3nBzA,Spice & Grill : The Indian Kitchen,"441 Myrtle Ave, Brooklyn, NY 11205",4.0,$$
0,A-ert0jDRBfku9ogyW_mEg,Spice Symphony,"150 E 50th St, New York, NY 10022",4.5,$$
1,L9n68f-cdk7RMQvRJvC6bA,Spice Kitchen,"71-04 Grand Ave, Maspeth, NY 11378",4.5,$$
2,z2VXX7wGl8XZ6_oo9W3koA,Patiala Indian Grill,"371 W 34th St, New York, NY 10001",4.0,$$
3,GNPne4Il-itbn2sLbvMo1g,Angel Indian Restaurant,"7414 37th Rd, Jackson Heights, NY 11372",5.0,$$
4,XUataECnaOfdo4a87NqEFg,Samudra Vegetarian Restaurant & Chaat House,"75-18 37th Ave, Jackson Heights, NY 11372",4.0,$$
5,JSX6Pk56w4BhgO8eSvCrKg,aRoqa,"206 9th Ave, New York, NY 10011",4.0,$$
6,7YJxZAvMxB-oVZfHAuvBmw,Lakruwana,"668 Bay St, Staten Island, NY 10304",4.5,$$
7,_PAMFizVae51vlVYHy3dxQ,Sapphire,"2014 Broadway, New York, NY 10023",2.5,
8,xDERYqY7CbIx4aAlKsLy-A,Tikka Indian Grill,"396 5th Ave, Park Slope, NY 11215",4.5,$$
9,Va_mnsEvBghHXvc7uZIWJQ,Spice Symphony,"182 Lexington Ave, New York, NY 10016",4.0,$$
10,GaxVczLK1qUuJHOP9VcFsQ,Ananda,"210 Thompson St, New York, NY 10012",4.0,$$
11,k1XZsff99d2JyX_jLwCaAA,Taj Mahal Indian Restaurant,"7315 3rd Ave, Brooklyn, NY 11209",4.0,$$
12,T1CRoZ-f-hwrjdkBvt7_kg,Indian Tanpura,"564 Amsterdam Ave, New York, NY 10024",4.0,$$
13,lIE4KHySIenwPbta1JuM8Q,Mumbai Masala,"1768 Amsterdam Ave, New York, NY 10031",4.5,$$
14,Z_fT0KLZV3y80LHUMlmbig,Khiladi NYC,"175 Avenue B, New York, NY 10009",4.5,
15,pgGT9m03pNI15Ag2pAdY1Q,Kurry Qulture,"3605 30th Ave, Astoria, NY 11103",4.5,$$
16,HGNqWrRYJNyhJSS8yia8HQ,Ruchi,"120 Cedar St, New York, NY 10006",3.5,$$
17,SB4t6vWpxlVQAfCQ3oC1BQ,Curry Heights,"151 Remsen St, Brooklyn, NY 11201",3.5,$$
18,Q7wFlNr4OFU0eCJXcOmopg,Bombay's Indian Restaurant,"60 Pearl St, New York, NY 10004",3.5,$$
19,uucP1LoFyamFS0qDwgMXbg,Ghandi Cafe,"283 Bleecker St, New York, NY 10014",4.0,$$
20,_R6EjbrynW_LFnmWoRqgww,Surya,"154 Bleecker St, New York, NY 10012",4.0,$$
21,9heTBCW1DDAKyO0GrY3Nxw,Delhi Masala,"2077 Adam Clayton Powell Jr Blvd, New York, NY 10027",4.0,$$
22,HsEmXckXmsRAAEVDFCGYYg,Namaste,"31-15 30th Ave, Astoria, NY 11102",4.0,$$
23,jJYQJGygWjIX6_0MiIoJRQ,Ashoka on 2nd Avenue,"1718 2nd Ave, New York, NY 10128",4.5,$$
24,V2oWqXcoJkgGeIPOaS9eDA,Masala Times Greenwich Village,"194 Bleecker St, New York, NY 10012",4.0,$$
25,dGE1Imqoz1vdHa2cjfvO1w,Gandhi Fine Indian Cuisine,"2032 Bedford Ave, Brooklyn, NY 11226",4.0,$$
26,NVCLcLa_7LMEJipAQmNlZw,Agra Restaurant,"807 Lexington Ave, Fl 2, New York, NY 10021",4.0,$$
27,guwS_mhhUjOT5d8sYfEluQ,Adyar Ananda Bhavan,"1071 1st Ave, New York, NY 10022",4.0,$$
28,bgKGT3osx4KNjrdva4lYpQ,Aroma Indian Cuisine,"6340 Woodhaven Blvd, Rego Park, NY 11374",4.0,$$
29,dOQjniOt57mI9l9CmrCSJQ,Curry India,"148 W 49th St, New York, NY 10019",4.0,$$
30,-yqnpiwcyNyn0N8QHFX2FQ,The Gully,"25-45 Steinway St, Astoria, NY 11103",4.0,$$
31,qhXIW0LDT4XsoN2IE6dZHg,Ahimsa Garden,"265 E 10th St, New York, NY 10009",4.5,$$
32,ik7LcD1fkzVbVQ6Sntd4LA,Indian Spice,"351 7th Ave, Brooklyn, NY 11215",4.0,$$
33,t_tWuzMEsoD9GDgAm_0l7g,Swagat,"411 Amsterdam Ave, New York, NY 10024",3.5,$$
34,1TLoaB7SXJZo3W5f4OGm8w,Ayurveda Cafe,"706 Amsterdam Ave, New York, NY 10025",4.0,$$
35,2jHud9AFiBYLrPlmz0UyqA,Roasted Masala,"914 Columbus Ave, New York, NY 10025",4.5,$$
36,5z7OuOWuZRu6byp2XDKbQw,Saravanaa Bhavan,"81 Lexington Ave, New York, NY 10016",3.5,$$
37,t6PzD4uzBOfyCLcd_lT8cQ,Sathi,"216 3rd Ave, New York, NY 10003",4.5,$$
38,4Kv4EVmrQ8TdlSD7MW0wHg,Babu Ji,"22 E 13th St, New York, NY 10003",3.5,$$
39,jG3XHl8Bkw5KEwAI93ciVw,Nirvana,"346 Lexington Ave, New York, NY 10016",3.5,$$
40,1ckkPS7KtGSu_xXXWKcbvQ,Tandoori Masala,"1695 Broadway, Brooklyn, NY 11207",4.0,$$
41,Pv51B3SzP4OqUbJncEeF1g,Masala Grill,"501B Atlantic Ave, Brooklyn, NY 11217",3.5,$$
42,l_Td-NFRIdxu7m6pgJUqhQ,Manhattan Valley,"2636 Broadway 100 St, New York, NY 10025",3.5,$$
43,Ohi-o00luDtU7TMpVtJHJw,Blossom,"187 9th Ave, New York, NY 10011",4.0,$$$
44,jzO5HyrTtumHpe-pbUlndQ,Aangan,"2701 Broadway, New York, NY 10025",3.5,$$
45,6NcU2JAznLr9dDHp6GgQyw,Doaba Deli,"945 Columbus Ave, New York, NY 10025",4.5,$
46,maXkjUEZGWrKF7BFrrUUXQ,King of Tandoor,"600 Flatbush Ave, Brooklyn, NY 11225",4.0,$$
47,ogEtpbCgxv38PyB3ebivqQ,Yaar Indian Restaurant,"22-55 31st St, Astoria, NY 11105",4.5,$$
48,w2-VGvlBCMYo9ko8Y_PzAw,Masala King,"64 E 34th St, New York, NY 10016",4.0,$$
49,eht_0com4C1sQbl9qCzlag,Hungry Bird,"980 Morris Ave, Bronx, NY 10456",4.5,$$
0,3C6c_zqRz_U2AyeN_7LTsg,Himalayan Yak,"72-20 Roosevelt Ave, Jackson Heights, NY 11372",4.0,$$
1,HY7Hx-z5lq1vAacDwYBfoA,Diwan Grill Indian Cuisine,"678 Franklin Ave, Brooklyn, NY 11238",4.0,$$
2,50eKjWOB-H9iuo1ocACOaQ,Imli Urban Indian Food,"1136 1st Ave, New York, NY 10065",4.5,$$
3,lxNU-aBq0yPwBDx-i89ahA,Seva Indian Cuisine,"3007 34th St, Astoria, NY 11103",4.5,$$
4,SP4bvMvxel_UPdof_er3HA,Taco Mahal,"73 7th Ave S, New York, NY 10014",4.5,$$
5,bgMbt6XbOaAu5VNXr5kCdQ,Polash,"2179 3rd Ave, New York, NY 10035",4.0,$$
6,UiG3MlLDMMZp31XDBM2kvA,Karahi Indian Cuisine,"803 9th Ave, New York, NY 10019",5.0,
7,tN37MOvqzrmpU0h0PfoDmw,Utsav,"1185 Avenue Of The Americas Plz, New York, NY 10036",3.5,$$
8,NhBUzlITbu3rdjm9UEfWsw,Raj's Indian Kitchen,"27-18 Queens Plz S, Long Island City, NY 11101",4.0,$
9,mZALre3ahuetu5X8_uUJew,Thelewala,"112 Macdougal St, New York, NY 10012",4.0,$
10,IpiGGEXxz-5QVJpijXVmmA,Jackson Diner,"3747 74th St, Jackson Heights, NY 11372",3.5,$$
11,D_xGTuIZqh1g6ie9QybcYw,Bawarchi Indian Cuisine,"1546 Madison Ave, New York, NY 10029",4.0,$$
12,zi4fUgOwwGB5PYR2xq0OCQ,Namaste India,"880 River Rd, Edgewater, NJ 07020",4.0,$$
13,PEEw2ip9VrmiMBP4b6op_g,Govinda's Vegetarian,"305 Schermerhorn St, Brooklyn, NY 11217",4.5,$
14,5mOzZ17qU_8ijlP54Q206Q,Safari Restaurant NYC,"219 W 116th St, New York, NY 10026",4.5,$$
15,JCFEtB6jJXbOMJ7_ZUpD3g,Spice Grill,"48 W 48th St, New York, NY 10036",3.5,$$
16,EPHhPGDFvnq2ARTBxAikuw,Milon,"93 1st Ave, New York, NY 10003",3.5,$$
17,_nScWpFX3M1K7s30hFEsRw,Inday,"1133 Broadway, New York, NY 10010",4.0,$$
18,3N3XesISm5tg_nsjL10eFA,Chapati House,"3153 Broadway, New York, NY 10027",4.0,$
19,OD1CCNpXwUvXB9P6WkTy9A,Tandoor Palace,"88 Fulton St, New York, NY 10038",3.5,$
20,yLcJTiE4n_w4sZwSfMZYZA,Bombay Kabab,"54 7th Ave, Brooklyn, NY 11217",4.0,
21,-MXQI-AjTJViEekzs_5_8A,Corner Delhi,"447 Bergen St, Brooklyn, NY 11217",4.0,$$
22,jvPYm9rYK-5ddnjU30Oz4Q,Avant Garden,"130 E 7th St, New York, NY 10009",4.5,$$$
23,RkPakW9XloEm-QB0eNlHmw,indi thai,"123 Allen St, New York, NY 10029",4.5,
24,8vYGvXF4OyKv2KV0-iIxrA,Tikka Indian Grill,"34-14 30th Ave, Astoria, NY 11103",4.5,$$
25,xeIhR9gx0OsTdoQ0mmEUsA,Badshah,"788 9th Ave, New York, NY 10019",4.0,$$
26,1F0Msl92xYTctkifFYwVCQ,LIC Grill Indian and American Cuisine,"3944 21st, Queens, NY 11101",4.5,
27,dJmC6GmMgX3VLSdaLhcJdg,Tandoor Restaurant,"9524 Queens Blvd, Rego Park, NY 11374",3.5,$$
28,uqBBk5o9McSEYQ88CG6yHg,deep indian kitchen - indikitch,"109 W 37th St, New York, NY 10018",4.0,$$
29,7G-Ud62Mpi-YhEjQOjCHhg,Cumin N Eat,"700 Plaza Dr, Secaucus, NJ 07094",5.0,
30,DOdbSGm9ULZlVz-1-Jjhmg,Chote Nawab,"115 Lexington Ave, New York, NY 10016",3.5,$$
31,5faOK0osoS-zdEwT21S-Cg,Saravanaa Bhavan,"413 Amsterdam Ave, New York, NY 10024",3.0,$$
32,B0IXsKwCk21hNQffYPJmHA,Chaiwali,"274 Lenox Ave, New York, NY 10027",3.5,$$
33,bFUVp77ApNkACqXvgiekPQ,Bhatti Indian Grill,"100 Lexington Ave, New York, NY 10016",3.5,$$
34,xWUL-j6TQyKQHIfOtetu-Q,HanGawi,"12 E 32nd St, New York, NY 10016",4.0,$$$
35,aY9-yTX9mCGJS-ZFttmYBQ,Kathiyawadi Dhaba,"785 Newark Ave, Jersey City, NJ 07306",4.5,
36,uVRau5cd-OpqWIA-qsCiJA,All About Indian Food,"443 Bushwick Ave, Brooklyn, NY 11206",4.0,$$
37,MtZaEGCm6zdAV8W4TWlerQ,Masti Indian Grill & Chatt Bar,"184 Havemeyer St, New York, NY 11211",4.5,
38,1SgiWHlFN5mp5gNLSGx2Ww,Panna II Garden Indian Restaurant,"93 1st Ave, New York, NY 10003",3.0,$$
39,PdzL9svqapSqH4o8bF86Pw,Punjabi Grocery & Deli,"114 E 1st St, New York, NY 10009",4.5,$
40,zDiKwE9LPwWo9k2kdwMEZw,Saffron Indian Cuisine,"4404 Broadway, Astoria, NY 11103",3.5,$$
41,ECUTH1VOWxZ9GwfzblMKzA,Mughlai Indian Cuisine,"255 W 55th St, New York, NY 10019",4.5,$$
42,IRRhwACUiMaqkBVAZiCzeg,Hampton Chutney,"143 Grand St, New York, NY 10013",4.0,$$
43,aLnt6DwRxlSm8xD9nuEEmA,Mumbai Place,"655 Vanderbilt Ave, Brooklyn, NY 11238",4.0,$$
44,80u4xIY1kp_25AUh9BW0Bw,Kanan Indian Restaurant,"452 3rd Ave, Brooklyn, NY 11215",4.0,$$
45,9eZrG8nANKuoyGSqdj_gew,Ashoka Grill,"1436 Flatbush Ave, Brooklyn, NY 11210",4.0,$$
46,glccbDYpXzsozu7truCf5w,Nargis Cafe,"2818 Coney Island Ave, Brooklyn, NY 11235",4.0,$$
47,nd0uXNXaeaDMuMk4C1GusA,Bukhara Grill:Indian Spice Rave,"217 E 49th St, New York, NY 10017",3.5,$$
48,uPW_isMEB92IDrX04pLK1g,Delhi Heights,"37-66 74th St, Jackson Heights, NY 11372",3.5,$$
49,7eUoHxFCZKdYkl7ONixCKA,Nepalese Indian Restaurant,"907 Seneca Ave, Ridgewood, NY 11385",4.0,$$
0,gc5VOvoqzM8UQJwV1mhdkA,Taj Kabab King,"568 Grand St, Brooklyn, NY 11211",3.5,$$
1,fCxjrytrEw_l9vGjSCzszg,Paisley,"429 Greenwich St, New York, NY 10013",4.5,
2,yV7brOiTLS3Lmwws8e3nXA,Dil-e Punjab Deli,"170 9th Ave, New York, NY 10011",4.5,$
3,NzU2hb0z0jGEOOv0-zTLEQ,Sigiri,"91 1st Ave, New York, NY 10003",4.0,$$
4,hfCU-GH8GP6vjAknXUyhKQ,Cardamom,"43-45 43rd St Queens Blvd, Sunnyside, NY 11104",4.5,$$
5,SYTBg4SzYuZxrxK3YDU2xg,Cheburechnaya,"9209 63rd Dr, Ste A, Rego Park, NY 11374",4.0,$$
6,Gxlxu7Rug2tM_V7sS4x6fQ,Tadka Indian Cuisine,"13-15 43rd Ave, Long Island City, NY 11101",4.0,
7,_-EQR2vNYg-b1eZwAgp6JQ,Tanoreen,"7523 3rd Ave, Brooklyn, NY 11209",4.0,$$
8,LWghzX6Vsw1ytEFP6lA8oA,Apna Masala Indian Cuisine,"344 E 6th St, New York, NY 10003",3.5,$$
9,XgqIDfU6tKPUdRxRG5uDNw,Desi Deli Indian Restaurant,"724 10th Ave, New York, NY 10019",3.5,$
10,wQjQHZKH_DxwntbSe1QdxQ,Brick Lane Curry House,"79 2nd Ave, New York, NY 10003",3.5,$$
11,HHkTmzDBE9sGWvtSW9Ne8A,Tangra Masala,"87-09 Grand Ave, Elmhurst, NY 11373",3.5,$$
12,MP8Ey2ezsDCSowR-1X6hKg,Dosa Royale,"258 Dekalb Ave, Brooklyn, NY 11205",3.5,$$
13,QHZxlt8nFqycBrxxizwKmA,Taj Masala,"256 Malcolm X Blvd, Brooklyn, NY 11233",4.0,$$
14,lnI9toC-uAhBIbtHDMxvcA,Indika House,"943 Broadway, Brooklyn, NY 11206",5.0,$$
15,6YsCjSkCoUJ6rVDJe04Yuw,Lhasa Fast Food,"37-50 74th St, Ste 3750, Jackson Heights, NY 11372",4.5,$
16,9y6UQ2GYKe08-WF_1jTX0A,Touch Of Spice - Indian Cuisine,"4114 Park Ave, Weehawken, NJ 07086",3.5,$$
17,m5Whyz8O8jM4DrE808h71g,Darbar Grill,"157 E 55th St, New York, NY 10022",4.0,$$
18,h0Z2RZBZbiqS-Yw22WyTaQ,Maharaja Palace,"2113 Frederick Douglass Blvd, New York, NY 10026",3.5,$$
19,jb-Fe1cC3ZARF9xyFvJQYQ,Tandoor Oven,"175 E 83rd St, New York, NY 10028",3.5,$$
20,niivJKBqY5wToDukqZHetQ,Karma Kafe,"505 Washington St, Hoboken, NJ 07030",4.0,$$
21,nqGp208f_wdqoLfNQgn_Ig,Haat Bazaar,"3711 73rd St, Ste 73, Jackson Heights, NY 11372",4.0,$
22,x3NeZ4xToUxVKDoZ32D5tg,NY Dosas,"50 Washington Sq S, New York, NY 10014",4.5,$
23,iGIr7N3UlcidQ0FlPBSK4A,Mumtaz Indian Restaurant,"1582 York Ave, New York, NY 10028",3.5,$$
24,aM4h2RwyHyngSDehB_qq3g,Dawat Haute Indian Cuisine,"210 E 58th St, New York, NY 10022",3.5,$$$
25,ODpSYoZ8fkaX3UaDzBLhsg,Kamal Palace,"623 Ridge Rd, North Arlington, NJ 07031",4.0,$$
26,VC1udoc_sbHdFaBr0-bMsA,Bombay Chowk,"1378 1st Ave, New York, NY 10021",4.0,$$
27,yDS7SUTAe6y3BYKdepIrbg,Szechaun Mirchi,"633 Anderson Ave, Cliffside Park, NJ 07010",3.5,$$
28,iU0McmYWdsnD-NKRUZXhQQ,Sapphire Indian Restaurant,"435 Dekalb Ave, Brooklyn, NY 11205",3.5,$$
29,GVaTZnN7a-DkrK57l7BbGw,Boishakhi Restaurant,"2914 36th Ave, Astoria, NY 11106",4.0,$
30,zSCp9pjEQ_M3LBuPRDo-Bg,Desi Grill,"46 Wyckoff Ave, Brooklyn, NY 11237",4.0,$$
31,jt6ygaAb0W_o3nWqbr_UjQ,Bombay Spice,"1018 Bergen St, Brooklyn, NY 11216",3.5,$$
32,NqnCmOlPIJ_QBQzvZ28djA,Sapthagiri Taste Of India,"804 Newark Ave, Jersey City, NJ 07306",3.5,$$
33,ATrDmKiZ-YrAcG3hR7LLgg,Tadka Fine Indian Cuisine,"1297 Paterson Plank Rd, Secaucus, NJ 07094",3.5,$$
34,aFhnb8k6H-wD070vvxt4Fw,Kababish,"70-64 Broadway, Jackson Heights, NY 11373",4.0,$
35,6KOeVK9KMmVG6Q3chyZ_Bg,Taste of Bengal,"2827 31st St, Astoria, NY 11102",4.5,$$
36,FlwWBzM_1fzo81fRL__srw,Nasheman Grill And Restaurant,"3149 Coney Island Ave, Brooklyn, NY 11235",4.0,$
37,IDEq8v88W58i2QZuNFjl-w,Bombay Kitchen,"733 Knickerbocker Ave, Brooklyn, NY 11221",3.5,$$
38,iYh7mB7PDd5ZvZZ4lFPF1w,Anand Indian Cuisine,"304 E 78th St, New York, NY 10075",4.0,$$
39,DodCeSN_hkXCJDoJ0uVxKg,Nix,"72 University Pl, New York, NY 10003",4.0,$$
40,Z2qZSs6oVJQFSc44tytAHg,India House Restaurant,"586 Nostrand Ave, Brooklyn, NY 11216",4.0,$$
41,l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,"1084 Flushing Ave, Brooklyn, NY 11237",4.5,$$
42,gWuHmSQ8G5FiKv-rEogwvA,Pongal,"110 Lexington Ave, New York, NY 10016",3.5,$$
43,_2XWB0vPqUqkWdQuXfWi2w,Indian Taj,"37-25 74th St, Jackson Heights, NY 11372",3.5,$$
44,ciIoPi0WqaNyB6xkwRKxzA,Joy Curry & Tandoor,"32 W 39th St, New York, NY 10018",4.0,$$
45,4x4M_p_b8GvLkc4fe00GHA,Biryani House Cart,"140 Broadway, New York, NY 10005",4.0,$
46,til9hZedX5st86EamUudMA,Maharaja Sweets & Snacks,"7310 37th Ave, Jackson Heights, NY 11372",4.0,$
47,sQ_L8O9WMU4apxSTVa9JKg,Agra Taj Mahal,"1005 Manhattan Ave, Brooklyn, NY 11222",3.5,$$
48,oSMFe-10TyH40NIXG0Zahw,Vaibhav Indian Spice Journey,"737 Newark Ave, Jersey City, NJ 07306",3.5,$$
49,kB3QyyhHFVyhGgp35Rnuew,The Kati Roll Company,"99 MacDougal St, New York, NY 10012",4.0,$$
0,RdETxi25tbocKIcMiW5TxQ,Darbar Fine Indian Cuisine,"152 E 46th St, New York, NY 10017",4.0,$$
1,YRXXIqqaLcWJaL22lnj7mQ,Taj Village,"79-28 Metropolitan Ave, Middle Village, NY 11379",4.5,$
2,shp52ABKmbCEOB4dku0low,Samudra NYC Restaurant,"826 9th Ave, New York, NY 10019",4.5,
3,9x95RpLEIDRWG2Y9w4qz4Q,INDAY,"708 3rd Ave, 44th Street, New York, NY 10017",4.0,$$
4,Rk6TXh7nINbzJoGtI2C5cA,Desi Galli,"172 Avenue B, Corner 11th, New York, NY 10009",3.5,$$
5,ZkpKRf_AenlKegg2-NSA3g,Royal Bangladesh Indian Restaurant,"93 1st Ave, New York, NY 10003",3.0,$
6,HM7Mz6Hpxts58JJP7qELNQ,Eggmania,"14 Liberty Ave, Jersey City, NJ 07306",4.0,$$
7,Bft47FX6dorGwlUypMrG2w,Merit Kabab Palace,"37-67 74th St, Jackson Heights, NY 11372",4.0,$
8,Xzc4Ex6Vx4T-RBc3N9fW5g,Modhu Mita Indian Restaurant,"2546 7th Ave, New York, NY 10039",3.5,$$
9,j0Q-yyxS2WiL3foCJEV4eg,Dirt Candy,"86 Allen St, New York, NY 10002",4.0,$$$
10,raGF9jAO7JOiIbFQ2_bTAg,India at Time Square,"332 W 44 St, New York, NY 10036",4.5,$$
11,izRJeBfDQYJmd6ibIQ6Mfg,Mughlai Indian Cuisine,"1724 2nd Ave, New York, NY 10128",4.5,$$
12,N_gLvnMAqFblJiE9sw89dQ,Nukkad,"105 Greene St, Jersey City, NJ 07302",4.0,$
13,7k2uvrFxOoBwV7c2m0UBNw,Curry Express,"130 E 29th St, New York, NY 10016",3.5,$
14,rp_TaJRjaNmOCb8vJ2S_sw,Blossom on Columbus,"507 Columbus Ave, New York, NY 10024",4.0,$$
15,bNO0801dOoSSFJuDdTDzYQ,Hadramout Restaurant,"172 Atlantic Ave, Brooklyn, NY 11201",4.0,$$
16,j0n_poMVZnODYOFviLbh0Q,Taim West Village,"222 Waverly Pl, New York, NY 10014",4.5,$$
17,tXZOJhUUknjTRRo9j4ckZg,Farida Central Asian Cuisine & Grill,"498 9th Ave, New York, NY 10018",4.0,$$
18,LC5qKRk3zy7f1eTONkSd3A,Dhania Fine Indian Cuisine,"787 Prospect Pl, Brooklyn, NY 11216",4.0,$$
19,dxK7_NNqLDYG39VGZI9B3w,Himalayan Curry house,"254 W 108th St, New York, NY 10025",3.5,
20,fjjzAn0j6zCs2SNViuNfwQ,Kailash Parbat,"99 Lexington Ave, New York, NY 10016",3.5,$$
21,o5sUOmtzcHAeSWtUuFJ00g,Anjappar Chettinad Restaurant,"116 Lexington Ave, New York, NY 10016",3.0,$$
22,RZQDDJBb7X417wcobUyv0g,London Tandoori,"524 Metropolitan Ave, Brooklyn, NY 11211",3.5,
23,NHoKf98A1Hi8htHEfeptgw,Sapid Indian Food,"595 Washington Ave, Brooklyn, NY 11238",3.5,$$
